Day,Team + ID,Team,TeamID,Assists,BlockedShots,DefensiveRebounds,DoubleDoubles,EffectiveFieldGoalsPercentage,FieldGoalsAttempted,FieldGoalsPercentage,FreeThrowsPercentage,OffensiveRebounds,PersonalFouls,PlusMinus,Points,Possessions,Rebounds,Steals,ThreePointersPercentage,TripleDoubles,TrueShootingPercentage,Turnovers,TwoPointersPerctenage
1/20/2020,OKC18,OKC,18,23.3,16.6,66.6,5.5,83.2,153.1,72.4,128,11.6,30,41.6,186.4,174,78.2,13.3,62.4,0,90,20,77.7
1/20/2020,PHO29,PHO,29,43.3,8.3,58.2,2.8,95.7,133.1,87.4,144.3,13.3,31.6,-16.6,196.4,160.6,71.6,8.3,60.6,0,105.5,23.3,97.5
1/20/2020,NY6,NY,6,28.3,15,69.9,0,90,141.4,80.2,146.8,11.6,28.3,166.4,176.4,155.4,81.5,16.6,65.1,0,95.3,16.6,85.9
1/20/2020,MIA4,MIA,4,43.3,8.3,61.6,2.8,100.2,138.1,84.2,136.1,13.8,33.3,41.6,196.4,178,69.9,15,63.4,0,106.2,34.9,105.5
1/20/2020,UTA17,UTA,17,36.6,11.1,69.9,2.8,101.3,144.8,89.9,166.4,18.3,18.3,249.6,196.4,163.6,88.2,13.8,64.4,0,106.2,34.9,104
1/20/2020,DEN20,DEN,20,43.3,2.8,66.6,5.5,88.7,149.8,79.5,138.6,21.6,30,58.2,178,155,88.2,15,59.1,0,93.2,21.6,90.2
1/20/2020,ORL5,ORL,5,41.6,11.1,53.2,2.8,92.2,153.1,79.5,73.9,25,25,191.4,176.4,148.5,78.2,15,83.2,0,91.9,15,78
1/20/2020,MIL15,MIL,15,56.6,13.8,74.9,2.8,108,128.1,97.2,72.4,8.3,25,108.2,184.7,177.3,79.9,11.6,70.4,2.8,106.2,38.3,111
1/20/2020,MEM21,MEM,21,43.3,8.3,59.9,2.8,80.7,171.4,74.4,118.8,25,31.6,-83.2,193,179.5,84.9,13.3,45.4,0,86.2,23.3,88
1/20/2020,SAC30,SAC,30,44.9,8.3,54.9,2.8,78.5,176.4,69.1,133.1,26.6,34.9,-41.6,188,178,81.5,18.3,42.4,0,83.5,25,93.8
1/20/2020,NO23,NO,23,39.9,11.6,63.2,0,98.3,146.4,79.4,145.6,13.8,30,83.2,209.7,179.5,71.6,11.6,72.9,0,106.5,26.6,87.4
1/20/2020,ATL3,ATL,3,43.3,13.3,68.2,5.5,94.2,138.1,82.2,116,15,56.6,-41.6,194.7,182.8,83.2,15,60.6,0,99.8,38.3,96.5
1/20/2020,TOR10,TOR,10,41.6,8.3,54.9,0,79.5,153.1,68.7,127.6,20,41.6,41.6,203,182.8,74.9,21.6,51.6,0,91.5,23.3,83.2
1/20/2020,SA24,SA,24,49.9,11.6,41.6,0,99.5,144.8,82.2,128.6,16.6,38.3,16.6,199.7,160.6,51.6,20,91.2,0,103.5,13.3,77.2
1/20/2020,PHI7,PHI,7,49.9,16.6,51.6,2.8,85,156.4,74.4,123.3,20,39.9,49.9,194.7,171.1,71.6,20,55.4,2.8,91.9,20,87.7
1/20/2020,POR19,POR,19,34.9,18.3,69.9,5.5,84.9,166.4,73.2,149.8,20,31.6,41.6,214.7,184.3,89.9,11.1,52.9,0,95,20,89.2
1/20/2020,GS26,GS,26,49.9,13.8,68.2,2.8,74.5,193,68.9,143.8,31.6,41.6,-41.6,206.3,184.3,99.8,11.6,41.6,0,82.2,15,81.2
1/20/2020,BOS9,BOS,9,51.6,13.8,56.6,2.8,107.3,154.8,93,109,23.3,43.3,266.2,231.3,168.1,79.9,16.6,78.4,0,109.2,20,101.5
1/21/2020,DAL25,DAL,25,38.6,13.4,62,2.8,83,152.6,71.9,118.7,20.1,47,-25.2,179.4,164.6,82.2,11.7,46.8,0,88.4,20.1,94.2
1/21/2020,LAC28,LAC,28,31.9,8.4,62,2.8,72.6,162.7,62.2,132.1,33.5,35.2,25.2,184.5,164.6,95.6,15.1,53,0,82.7,16.8,68.3
1/22/2020,PHO29,PHO,29,21.2,8,57.2,0,62.2,137.2,58.3,144.5,14.7,32.7,-204.1,142.1,157.6,71.9,11.4,32.7,0,74.3,21.2,66.3
1/22/2020,GS26,GS,26,32.7,13.3,42.5,0,70.5,143.7,65,136,18,37.6,-269.4,156.8,153.5,60.4,13.3,42.6,0,79.5,13.1,72.8
1/22/2020,NY6,NY,6,39.2,10.7,55.5,0,77.9,143.7,66.8,113,21.2,37.6,-65.3,150.2,151.3,76.8,10.7,52.9,0,80.3,27.8,75.6
1/22/2020,LAC28,LAC,28,31,13.1,60.4,0,73.3,127.4,69.1,104.7,13.1,32.7,-57.2,155.1,162.2,73.5,13.3,31,0,81.6,22.9,83.1
1/22/2020,MEM21,MEM,21,39.2,13.1,57.2,2.7,80.7,138.8,69.2,130.6,13.3,26.1,-196,155.1,160.7,65.3,11.4,56.2,0,84.8,26.1,77.1
1/22/2020,PHI7,PHI,7,40.8,16,60.4,2.7,79.7,137.2,62.2,117.9,13.1,37.6,-98,155.1,157.9,73.5,13.1,63.9,0,84.3,21.2,60.1
1/22/2020,MIN16,MIN,16,44.1,8,53.9,0,91.1,140.4,77.9,88.5,16.3,40.8,-57.2,179.6,164.5,70.2,11.4,55.7,0,93.1,29.4,101.1
1/22/2020,SAC30,SAC,30,37.6,2.7,53.9,2.7,78.4,160,70.1,85.2,19.6,45.7,-171.5,173.1,170.8,73.5,16.3,46.7,0,80.2,16.3,83
1/22/2020,NO23,NO,23,42.5,8,53.9,5.3,89.5,137.2,75.8,127.5,13.1,34.3,-32.7,191.1,164.7,67,16,63.5,0,97.5,22.9,85.1
1/22/2020,ORL5,ORL,5,42.5,8,45.7,2.7,90.5,150.2,78.1,122.5,18,40.8,-49,186.2,163.8,63.7,14.7,65.3,0,94.1,22.9,85.9
1/22/2020,SA24,SA,24,27.8,10.7,57.2,2.7,91.8,145.3,82.6,130.6,14.7,37.6,32.7,197.6,164.7,71.9,11.4,66.5,0,98.8,18,89.5
1/22/2020,LAL27,LAL,27,29.4,13.1,52.3,0,79.7,133.9,71.7,110.9,18,22.9,65.3,163.3,151.3,70.2,21.2,54.4,0,86.4,16.3,80.2
1/22/2020,DEN20,DEN,20,40.8,16,44.1,2.7,83.4,150.2,74.6,119.7,21.2,34.3,-130.6,171.5,159.7,65.3,19.6,58.3,2.7,87,24.5,81.6
1/22/2020,TOR10,TOR,10,44.1,5.3,73.5,2.7,87.4,140.4,75.9,108.9,13.1,31,98,174.7,157.9,86.5,16,64.3,0,91.9,19.6,83.1
1/22/2020,OKC18,OKC,18,35.9,11.4,58.8,2.7,107.5,124.1,98.8,134.9,0,27.8,49,196,163.8,58.8,16.3,77.4,0,114,24.5,106
1/22/2020,ATL3,ATL,3,34.3,8,65.3,2.7,67.3,166.6,57.6,134.9,37.6,50.6,57.2,166.6,162.2,102.9,13.1,51.3,0,74.3,24.5,60.9
1/22/2020,CHI11,CHI,11,34.3,5.3,62.1,0,85.6,137.2,75.8,132.4,19.6,35.9,57.2,191.1,164.5,81.6,14.7,49,0,95,19.6,90.8
1/22/2020,DET14,DET,14,31,10.7,73.5,8,100.6,119.2,87.2,137.3,8,31,171.5,207.4,170.8,78.4,14.7,67.6,0,112,27.8,100.3
1/22/2020,IND13,IND,13,42.5,13.1,62.1,5.3,97.2,137.2,87.5,106.1,10.7,32.7,204.1,182.9,157.6,68.6,13.1,73.5,0,98.3,14.7,91.8
1/22/2020,MIA4,MIA,4,47.4,16,60.4,5.3,99.9,138.8,82.6,140.6,16,29.4,40.8,218.8,178.2,70.2,8,84.1,0,108.3,26.1,81.6
1/22/2020,HOU22,HOU,22,42.5,11.4,57.2,5.3,88,145.3,77.1,139.9,29.4,26.1,130.6,197.6,159.7,86.5,16.3,73.2,0,97.3,27.8,78.9
1/22/2020,WAS1,WAS,1,49,13.3,55.5,2.7,92.4,161.7,82.5,130.6,11.4,47.4,-40.8,210.7,178.2,67,16.3,50.6,0,97.5,18,106
1/22/2020,UTA17,UTA,17,50.6,8,67,2.7,101.9,151.9,87.9,85.2,24.5,31,269.4,210.7,153.5,91.4,13.3,69.4,0,102.2,14.7,101.7
1/22/2020,BOS9,BOS,9,52.3,14.7,57.2,0,95.4,145.3,82.6,122.5,14.7,22.9,196,194.3,160.7,71.9,18,71.5,0,99.1,14.7,88.8
1/23/2020,CLE12,CLE,12,38.9,2.6,42.1,2.6,84.4,155.5,74.2,123.9,16.2,34,-97.2,181.4,155.3,58.3,11.3,53.9,0,87.6,13,84.9
1/23/2020,POR19,POR,19,32.4,10.5,51.8,5.2,99.6,147.4,81.8,129.6,17.8,32.4,-64.8,202.5,156.5,69.7,10.5,87.2,0,103.8,19.4,77.9
1/23/2020,WAS1,WAS,1,45.4,7.9,55.1,0,104.8,137.7,89.6,126,11.3,29.2,97.2,200.9,155.3,66.4,7.9,71.9,0,108.1,16.2,102.5
1/23/2020,BKN8,BKN,8,48.6,7.9,53.5,0,88.9,147.4,71.3,129.6,13,27.5,-121.5,183.1,168.9,66.4,19.4,74,0,93.8,25.9,68.4
1/23/2020,DAL25,DAL,25,43.7,11.3,47,2.6,102.7,150.7,83.6,101.2,19.4,27.5,64.8,215.5,156.5,66.4,13.1,75.8,0,104.2,13,91.5
1/23/2020,LAL27,LAL,27,45.4,15.7,66.4,7.9,96.6,152.3,81,121.5,17.8,24.3,121.5,207.4,168.9,84.2,14.6,81,2.6,100.6,24.3,81
1/24/2020,CHI11,CHI,11,39.1,11.6,59.5,0,75.4,134.4,66.7,133.7,13.6,35.7,-144.6,137.8,160.1,73.1,10.2,36.7,0,81,32.3,93.2
1/24/2020,ORL5,ORL,5,30.6,2.9,56.1,2.9,79.4,153.1,68,125.4,22.1,23.8,-93.6,166.7,163,78.2,14.5,55.1,0,84.5,23.8,77.1
1/24/2020,CHA2,CHA,2,40.8,8.7,52.7,0,77.1,146.3,63.3,141.7,13.6,37.4,-110.6,175.2,170.4,66.3,10.2,61.1,0,88.5,22.1,65.1
1/24/2020,PHO29,PHO,29,42.5,11.6,54.4,5.8,87.1,142.9,78.9,137.8,17,45.9,34,175.2,159.8,71.4,10.2,46.9,0,94.2,22.1,95.9
1/24/2020,SA24,SA,24,32.3,13.6,56.1,0,78.6,132.7,72,144.2,17,37.4,-34,168.4,159.8,73.1,15.3,34,0,91,23.8,89.8
1/24/2020,DET14,DET,14,39.1,2.9,45.9,0,82.3,154.8,73,126.2,17,39.1,-110.6,190.5,166.8,62.9,13.6,58.5,0,91.2,11.9,80.8
1/24/2020,SAC30,SAC,30,40.8,13.6,59.5,0,84,137.8,73.5,145.8,11.9,34,144.6,166.7,160.1,71.4,13.6,53.1,0,92.5,22.1,86.8
1/24/2020,ATL3,ATL,3,40.8,11.9,45.9,2.9,88.8,156.5,77.7,136.1,17,45.9,-246.6,188.8,175.8,62.9,10.2,52.1,0,93.6,18.7,94.2
1/24/2020,GS26,GS,26,52.7,8.7,52.7,2.9,103.8,139.5,83,140.5,11.9,27.2,-93.6,200.7,169.8,64.6,10.2,82.8,0,109,34,83
1/24/2020,NO23,NO,23,40.8,11.9,56.1,2.9,91.3,139.5,78.8,102.1,20.4,28.9,-59.5,180.3,164.5,76.5,13.6,75.5,0,94.9,28.9,80.5
1/24/2020,NY6,NY,6,44.2,11.6,54.4,8.7,96.1,144.6,84,121.5,23.8,35.7,-51,190.5,155.4,78.2,14.5,61.4,0,101.4,23.8,100.7
1/24/2020,MIA4,MIA,4,42.5,11.6,61.2,0,84.2,158.2,73.1,140.8,15.3,32.3,-42.5,199,170.9,76.5,11.6,50.2,0,93.9,15.3,93.7
1/24/2020,TOR10,TOR,10,42.5,10.2,44.2,0,105,137.8,86.1,140.5,14.5,34,51,200.7,155.4,52.7,17,82.7,0,110.2,11.9,88.8
1/24/2020,BOS9,BOS,9,45.9,11.9,59.5,2.9,93,146.3,79.1,141.7,15.3,34,93.6,185.4,163,74.8,17,68,0,98.7,22.1,86.8
1/24/2020,MEM21,MEM,21,45.9,11.6,69.7,5.8,103.4,134.4,92.5,153.6,13.6,39.1,110.6,212.6,166.8,83.3,10.2,85,0,115,23.8,95.4
1/24/2020,MIL15,MIL,15,44.2,13.6,69.7,2.9,95.8,148,86.1,127.6,20.4,37.4,110.6,197.3,170.4,90.2,13.6,47.3,0,101.2,25.5,113.5
1/24/2020,LAC28,LAC,28,56.1,8.7,62.9,8.7,92.4,159.9,77.7,148,18.7,35.7,42.5,207.5,170.9,81.6,14.5,77.7,2.9,99.8,13.6,77.9
1/24/2020,HOU22,HOU,22,40.8,15.3,51,2.9,97.1,154.8,87.8,142.7,14.5,30.6,59.5,222.8,183.6,59.5,18.7,58.5,0,106.7,18.7,103.8
1/24/2020,MIN16,MIN,16,47.6,13.6,64.6,2.9,93.7,166.7,83.3,144.6,22.1,44.2,-59.5,210.9,183.6,86.8,13.6,58.5,0,98.5,28.9,95.4
1/24/2020,OKC18,OKC,18,47.6,14.5,66.3,0,112.8,146.3,98.8,130.1,10.2,34,246.6,238.1,175.8,76.5,10.2,95.3,0,117.9,23.8,100.4
1/24/2020,DEN20,DEN,20,44.2,10.2,54.4,8.7,73.8,180.3,64.1,170.1,40.8,32.3,59.5,192.2,164.5,95.3,23.8,53.9,0,83.5,18.7,70.6
1/24/2020,IND13,IND,13,59.5,11.6,52.7,2.9,113.5,148,97.8,157,14.5,34,93.6,219.4,169.8,61.2,25.5,103.3,0,118.6,17,95.1
1/25/2020,LAL27,LAL,27,38.8,2.8,49,0,84.4,128.3,77.8,110.1,10.1,30.4,-143.5,153.6,166.7,59.1,20.3,32.7,0,89.3,35.4,108.7
1/25/2020,CLE12,CLE,12,50.6,2.8,54,5.7,96.4,141.8,84.4,138.1,18.6,33.8,-101.3,178.9,162.7,72.6,14.2,73.1,0,100.6,35.4,90.6
1/25/2020,PHI7,PHI,7,32.1,8.5,55.7,2.8,103.8,131.7,88.8,115.5,13.5,30.4,143.5,182.3,166.7,69.2,20.3,59.2,0,105.3,35.4,115.3
1/25/2020,DAL25,DAL,25,32.1,8.5,57.4,0,86.9,163.7,73.1,90.8,16.9,40.5,-42.2,180.6,167.5,74.3,10.1,65.8,0,88.1,15.2,78.3
1/25/2020,DET14,DET,14,33.8,8.5,64.1,2.8,81.2,175.6,69.7,112.6,23.6,42.2,-84.4,187.4,173,87.8,14.2,62.6,0,83.7,13.5,73.4
1/25/2020,MIN16,MIN,16,55.7,11.4,57.4,2.8,86.3,151.9,74.9,112.6,11.8,35.4,-76,175.6,168.5,69.2,15.2,47.1,2.8,89.6,21.9,100.6
1/25/2020,OKC18,OKC,18,33.8,15.2,67.5,5.7,92.8,135,82.4,162,8.5,23.6,76,190.7,168.5,72.6,13.5,77.3,0,104.8,18.6,84.4
1/25/2020,UTA17,UTA,17,37.1,10.1,70.9,2.8,89,153.6,74.3,130.5,20.3,35.4,42.2,189.1,167.5,91.2,14.2,58.9,0,94,21.9,87.9
1/25/2020,BKN8,BKN,8,32.1,14.2,74.3,2.8,89.8,158.7,75.5,148.5,18.6,28.7,84.4,204.2,173,92.8,8.5,60.3,0,97.2,16.9,87.6
1/25/2020,CHI11,CHI,11,40.5,5.7,49,2.8,99.3,143.5,87.4,126.6,11.8,27,101.3,199.2,162.7,60.8,25.3,61.4,0,104.3,15.2,103.8
1/26/2020,BKN8,BKN,8,3.8,0.7,11.4,0,20.9,34.3,17.8,29.5,1.3,2.5,-27.6,41.1,40.3,14.4,1.1,14.1,0,22.6,2.5,21.2
1/26/2020,BOS9,BOS,9,3.8,0.9,12.7,0,21.5,37.7,19.5,34.7,1.3,12.3,-31.8,45.8,44,15.7,1.1,10.3,0,23.2,2.9,25
1/26/2020,HOU22,HOU,22,3.4,1.3,12.3,0,22.2,37.3,19.3,29.8,2.7,3.8,-14.8,46.6,42.1,18.7,1.1,14.1,0,23.3,2.9,22.3
1/26/2020,LAC28,LAC,28,3.6,1.3,17.4,0.2,23.6,33.5,19.8,36.5,2.2,11,31.8,47.5,40.2,22.5,0.4,18.4,0,25.8,3.1,20.8
1/26/2020,NY6,NY,6,3.4,1.4,14.4,0.2,24,39,22.6,19.6,2.5,4.1,27.6,46.6,40.3,20.4,1.3,13.4,0,23.9,2.3,25
1/26/2020,SA24,SA,24,11.4,1.4,17.4,0.2,21.7,34.8,17.6,38.9,1.3,2.7,-8.5,44.9,41.6,20.4,0.9,18.3,0,24.3,2.9,17
1/26/2020,ORL5,ORL,5,11.4,1.3,11.9,0.2,17,40.3,15.2,29.2,2.9,4.1,-31.8,41.1,40.2,18.7,1.6,3.9,0,18.9,1.1,18.2
1/26/2020,WAS1,WAS,1,3.6,1.3,11,0,23.1,37.3,20.2,38.4,1.4,11,-40.3,56.4,45.4,14.4,0.9,14.1,0,26.5,2,23.9
1/26/2020,MEM21,MEM,21,10.6,1.4,16.1,0,24.2,35.6,22.2,29.3,1.4,11.4,10.6,48.3,46.4,19.5,1.8,17.9,0,25.3,10.6,23.5
1/26/2020,PHO29,PHO,29,4.1,1.3,12.7,0.2,18.4,39,16.1,33.9,2.2,11.4,-10.6,46.2,46.4,17.8,2.5,16.1,0,21.5,3.1,16.2
1/26/2020,IND13,IND,13,13.1,0.4,10.6,0.2,24.6,39.4,21.9,40.4,1.1,3.4,-21.2,54.7,42.5,13.1,0.9,19.7,0.2,26.8,1.1,22.8
1/26/2020,DEN20,DEN,20,11.9,0.5,13.1,0.2,22.8,39.4,20.1,38.2,2,4.1,14.8,49.6,42.1,17.8,1.8,16.7,0.2,24.3,2.5,21.5
1/26/2020,POR19,POR,19,11.4,1.3,13.1,0.4,27.8,38.2,23.1,35.6,2.2,3.8,21.2,58.9,42.5,18.2,0.2,24.2,0,29.2,2.7,22.3
1/26/2020,TOR10,TOR,10,13.1,0.4,15.3,0.2,21,42,17.6,33.9,2.5,4,3.6,46.6,41.6,21.2,2,13.6,0,22.1,1.4,21.6
1/26/2020,NO23,NO,23,13.1,0.9,15.3,0.4,24,39,20.3,27.8,3.2,3.8,31.8,52.2,44,22.9,1.3,18.8,0,24.8,3.2,21.2
1/26/2020,ATL3,ATL,3,12.7,0.5,15.3,0.4,28.3,39.4,24.6,36.2,2.2,14.8,40.3,64.4,45.4,20.4,1.3,18.2,0,29.8,2.5,28.5
1/27/2020,DET14,DET,14,3.4,1.3,12.2,0,22.9,36.7,19.8,30.9,1.7,3.8,-32.8,43.7,43.1,16.2,1.5,15,0,23.9,3.2,23.2
1/27/2020,OKC18,OKC,18,10.1,0.8,18.4,0.2,20.3,37.6,17.3,39.1,1.1,2.1,-21.8,42.4,41.7,21,0.4,17.5,0,22.4,1.5,17.2
1/27/2020,ORL5,ORL,5,10.1,1.1,13.1,0.2,18.7,38.9,16.2,34.5,2.1,2.5,-45.9,40.2,39.3,17.9,1.3,13,0,20.6,1,18.5
1/27/2020,UTA17,UTA,17,10.5,0.6,15.7,0.2,25.2,37.1,22.1,31.9,0.4,14.4,-19.7,51.1,47.8,16.6,1.3,12.5,0,26.5,3.2,31.5
1/27/2020,SA24,SA,24,4,1.1,15.3,0.4,22.9,35.8,20.2,29.5,2.3,2.3,-2.2,47.6,40.9,20.5,0.4,17.5,0,24.6,2.1,21.5
1/27/2020,HOU22,HOU,22,2.7,0.8,14.9,0.2,24.8,35.4,20.5,31.2,1.1,10.9,19.7,55.1,47.8,17.5,2.1,16.4,0,26.9,2.9,24.5
1/27/2020,DAL25,DAL,25,4,0.6,19.2,0.6,22.1,43.3,18.1,29.1,2.3,3.1,21.8,46.8,41.7,24.5,0.6,16.3,0,22.7,1.3,20
1/27/2020,MIA4,MIA,4,13.5,1.7,16.6,0.2,27.1,34.5,23.2,41,0.6,3.4,45.9,49.4,39.3,17.9,0.4,21.8,0.2,28.7,1.9,24
1/27/2020,CHI11,CHI,11,12.2,0.4,15.7,0,23,40.6,19.8,35,2.7,10.1,1,48.1,40.9,21.8,1.5,16.5,0,24.2,1.7,21.8
1/27/2020,CLE12,CLE,12,10.9,1.1,14.9,0.2,23.7,42,21.8,33.6,2.1,4,32.8,50.3,43.1,19.7,1.7,16.4,0,24.8,2.5,23.7
1/27/2020,MIN16,MIN,16,12.7,1.5,15.3,0,26.5,38.9,21.1,26.5,1.9,11.8,-8.7,56.4,47.7,19.7,1.3,21.8,0,27.2,3.8,20.3
1/27/2020,SAC30,SAC,30,11.8,1.5,15.3,0,26.3,38.5,21.8,34.7,1.7,11.8,3.8,58.1,47.7,19.2,1.1,19.7,0,28.2,2.9,23.7
1/28/2020,LAC28,LAC,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1/28/2020,LAL27,LAL,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1/28/2020,DAL25,DAL,25,2.4,0,3.2,0,17.2,29.6,15.9,30.4,1,2.3,-51.8,37.1,34.8,11.8,0.8,2.7,0,19.5,1.9,21.4
1/28/2020,NY6,NY,6,2.2,0.9,12.1,0,17.4,30.7,15.8,22.7,1,3.3,-8.9,32.8,33.4,15,0.6,10,0,18,1.7,19.2
1/28/2020,DEN20,DEN,20,2.9,0.5,11.1,0.1,16.6,30.7,13.3,29.7,1.7,2,-14.3,34.3,34.6,15.7,1.1,13.5,0,18.2,2.4,13.1
1/28/2020,MIA4,MIA,4,1.9,0.3,12.1,0.1,15.2,31.8,13.2,30,1.4,2.7,-14.3,36.1,34.4,16.1,1.4,3.1,0,17.6,1.3,16.5
1/28/2020,CHA2,CHA,2,2.8,0.5,12.5,0.4,15.4,31.4,13.8,27.8,2,1.8,3.2,34.6,33.4,18.2,0.6,3.2,0,17.3,1.7,16.6
1/28/2020,GS26,GS,26,10.4,0.4,12.1,0,18.1,31.1,15.2,25.5,0.8,3.1,-19.6,37.1,36.7,14.3,0.8,13.4,0,19.3,1.7,16.7
1/28/2020,CLE12,CLE,12,3.2,0.3,11.4,0.1,17.7,34.6,15.5,31.7,1.8,2.5,-25,39.6,36.4,16.4,0.9,11.6,0,18.9,1.4,17.6
1/28/2020,PHI7,PHI,7,3.6,0.4,15,0.3,20.9,29.3,18.3,27.5,0.3,2.3,19.6,41.1,36.7,15.7,0.6,12.3,0,22,1.8,22.1
1/28/2020,BOS9,BOS,9,3.1,1,13.2,0.1,19.8,29.6,16.8,26.8,1.4,2.8,14.3,38.9,34.4,17.1,0.6,12.9,0,20.8,1.8,19.7
1/28/2020,ATL3,ATL,3,3.6,0.3,12.1,0.3,18.2,32.8,15.9,28.6,1.3,2.9,-28.6,40.7,38.8,15.7,1.3,3.2,0,19.7,2.3,23
1/28/2020,WAS1,WAS,1,3.6,0.8,3.1,0.1,19.4,33.6,16.7,30.5,1.4,3.4,-35.7,46.8,37.4,12.5,0.8,15.6,0,21.5,1.3,17.3
1/28/2020,MEM21,MEM,21,11.4,1.4,12.5,0.1,21.3,29.3,20,15.3,0.8,2.3,14.3,37.1,34.6,14.6,1.5,11.9,0,21.1,2,22.3
1/28/2020,NO23,NO,23,10.4,1.4,12.1,0,21.9,31.4,19.1,26.8,0.9,2,25,44.6,36.4,14.6,1.1,13.6,0,22.7,2,22.5
1/28/2020,PHO29,PHO,29,12.1,0.5,11.1,0,23.7,30.7,21.2,32.3,1,3.2,51.8,47.5,34.8,13.9,1.3,15.3,0,25,1.4,24
1/28/2020,MIL15,MIL,15,11.1,0.4,12.5,0.3,23.8,32.1,19.8,32.6,1.4,3.3,35.7,53.9,37.4,16.4,0.4,18.3,0,25.6,1.8,20.9
1/28/2020,TOR10,TOR,10,3.3,0.8,15,0.3,19.9,34.6,17.7,27.8,1.3,3.3,28.6,46.4,38.8,18.6,1.3,10.8,0,21.3,1.5,23.1
1/29/2020,SAC30,SAC,30,3,0.3,10.4,0,18.7,33.7,17.1,23.5,1.5,3,-37,37,35.6,14.4,0.8,3.2,0,19.3,1.8,23.5
1/29/2020,UTA17,UTA,17,2.5,0,11.5,0.1,19.4,31.1,16.3,25.8,1.6,3,-13,44.4,37,15.9,0.5,13.6,0,21.3,1.8,18.5
1/29/2020,CHI11,CHI,11,3.6,0.4,10.4,0,20.9,31.4,19.6,24.7,0.8,2.3,-16.6,39.2,37.5,12.6,1.4,2.5,0,21.4,2.5,27.8
1/29/2020,HOU22,HOU,22,2.9,0.7,11.1,0.1,18.9,34.8,15.8,30.8,1.2,3.1,-24,41.4,39.2,14.4,1.1,13.4,0,20.3,2.1,18.1
1/29/2020,DET14,DET,14,3.4,0.7,11.8,0.1,20.9,30.7,18.7,27.8,1.2,2.7,-18.5,42.6,36.4,15.2,0.8,14.2,0,22.3,2.2,20.8
1/29/2020,SA24,SA,24,3.1,0.3,11.5,0,22.6,30.3,20.8,33.3,0.5,3.7,13,47,37,13,0.7,3.5,0,24.7,1.2,27.6
1/29/2020,IND13,IND,13,3.6,0.3,12.2,0.1,20.8,32.9,19.1,26.9,1.8,1.9,16.6,42.6,37.5,17,1.1,3.5,0,21.6,2.3,23.3
1/29/2020,NY6,NY,6,3.6,0.8,13,0.3,17.9,33.7,15.9,24.2,1.5,3,-38.8,39.2,38.6,17,1.2,11.9,0,18.9,2.2,17.6
1/29/2020,MEM21,MEM,21,3.4,0.4,13.7,0.3,21.5,31.8,18.5,31.4,1,3,38.8,47,38.6,16.3,1,17.2,0,23.4,1.5,19.1
1/29/2020,BKN8,BKN,8,3.6,1,10.7,0,21.8,31.4,18.7,29.6,1.1,2.6,18.5,46.2,36.4,13.7,1.1,14.2,0,23.6,1.2,22.5
1/29/2020,POR19,POR,19,3.3,1.1,14.8,0.3,21.6,32.9,19.1,27.4,1.4,2.7,24,46.2,39.2,18.5,1.1,13.4,0.1,22.9,2.5,23.1
1/29/2020,OKC18,OKC,18,11.8,0.7,13,0,21.9,32.6,18.5,31.4,1.4,2.3,37,44.4,35.6,16.6,1.2,16.3,0,22.9,1.8,19.9
1/30/2020,UTA17,UTA,17,4.1,1,12.4,0.2,23.3,32.3,19.1,26.8,0.9,2.9,-12.4,41.4,38.8,14.5,0.7,19,0,24.2,2.7,19.2
1/30/2020,GS26,GS,26,4.1,1,11.2,0,20.9,31.9,17.8,35.9,0.5,3.3,-31,43.1,42.1,12.4,1.9,12.8,0,23.9,2.7,22.9
1/30/2020,LAC28,LAC,28,10.8,1,11.6,0,18.9,38.1,15.7,33.1,1.9,3.4,-43.5,42.6,40.3,16.1,1,17.3,0,20.7,2.6,14.9
1/30/2020,CLE12,CLE,12,3.9,0.5,15.3,0,22.1,37.3,19.3,35.5,2.6,3.6,-12.4,45.1,41,21.5,1.2,14.9,0,23.5,3.6,22.2
1/30/2020,DEN20,DEN,20,10.4,0.9,14.5,0.5,21.4,35.2,19.5,33.5,1.4,2.7,12.4,43.9,38.8,17.8,1.2,13.8,0,23.3,1.5,22.1
1/30/2020,TOR10,TOR,10,3.9,0.5,11.6,0,23.2,34.8,20.2,31,1.5,3.4,12.4,47.6,41,15.3,2.2,15.5,0,24.7,2.2,23.1
1/30/2020,PHI7,PHI,7,3.8,0.3,14.1,0.2,21.2,33.9,19.2,29.4,1.4,3.6,-20.7,48.4,43.6,17.4,1.9,12,0,23.8,2.1,23.6
1/30/2020,CHA2,CHA,2,13.2,0.7,3.8,0,20.1,41,18,26.2,2.7,4.1,-29,44.3,39,15.7,1.5,12.4,0,20.6,1.2,20.4
1/30/2020,WAS1,WAS,1,4.1,1,15.7,0,23.1,35.6,19.7,38.3,3.3,3.8,29,50.1,39,23.6,0.5,15.6,0,25.5,3.1,22.8
1/30/2020,ATL3,ATL,3,12,0.7,15.7,0.3,22.9,36,20,35.8,1.7,12,20.7,52.6,43.6,19.9,0.9,13,0,25.4,2.7,24.7
1/30/2020,BOS9,BOS,9,11.2,0.7,15.3,0,23.5,36.4,19.7,37.6,2.4,4.1,31,49.3,42.1,21.1,2.1,17.8,0,25.3,3.8,21.1
